fecha,CO,NO,NO2,NOX,O3,PM10,PM25,SO2
2021-01-01,0.4177820267686424,5.712962962962963,16.977272727272727,23.261574074074076,29.765494137353432,54.32727272727273,28.59485530546624,1.125912408759124
2021-01-02,0.5150869565217391,14.289893617021276,26.782608695652176,42.090425531914896,33.64796905222437,48.19648093841642,23.465408805031448,1.725
2021-01-03,0.4469052224371373,12.32857142857143,22.773255813953487,35.714285714285715,28.135823429541595,39.0919881305638,16.42367601246106,1.5489833641404809
2021-01-04,0.5803976143141153,22.323040380047505,31.30648330058939,54.418052256532064,28.824531516183985,52.48623853211009,23.16,3.410018552875696
2021-01-05,0.5331047619047619,19.38609112709832,29.376218323586745,49.99520383693046,28.94137353433836,55.91666666666666,22.694444444444443,5.251366120218579
2021-01-06,0.5796768060836502,25.863425925925927,26.68880455407969,53.708333333333336,23.429048414023374,48.06388888888889,20.473214285714285,2.9056261343012704
2021-01-07,0.3888867562380038,10.807058823529411,26.12667946257198,37.80235294117647,24.805084745762716,47.611267605633806,21.035820895522388,6.257407407407407
2021-01-08,0.512312925170068,20.27248677248677,24.980392156862745,46.44179894179894,29.739463601532567,46.67806267806268,23.66565349544073,3.694386694386695
2021-01-09,0.4278886756238004,15.127314814814817,21.430740037950663,37.24305555555556,21.38382099827883,36.51675977653631,18.70833333333333,1.546279491833031
2021-01-10,0.2729924242424242,7.743589743589744,14.076190476190476,22.06993006993007,20.68521739130435,24.792792792792792,11.92192192192192,0.7978142076502732
2021-01-11,0.3640458015267175,15.72429906542056,18.68320610687023,35.1588785046729,15.681208053691275,33.68652037617555,13.735099337748345,2.158759124087591
2021-01-12,0.3227238095238095,14.997685185185183,17.153398058252428,32.63194444444444,20.07508532423208,29.226993865030675,10.91373801916933,0.8998178506375227
2021-01-13,0.5039156626506024,20.97007481296758,25.661733615221987,47.87032418952619,23.03327171903882,41.76307692307692,20.74025974025974,3.060665362035225
2021-01-14,0.4425665859564164,21.11143695014663,24.553030303030305,45.9941348973607,17.827814569536425,44.51951951951952,18.167832167832167,5.221957040572792
2021-01-15,0.5377220077220077,23.488151658767773,29.004056795131845,53.51658767772512,23.619893428063943,57.06158357771261,24.21232876712329,8.184842883548983
2021-01-16,0.4277186311787072,15.865429234338746,24.53293413173653,41.23201856148492,21.61896243291592,45.573573573573576,20.37809187279152,8.956363636363637
2021-01-17,0.3934423076923077,11.527058823529412,16.905241935483872,28.785882352941176,13.226591760299623,19.843949044585987,10.5625,0.9669117647058824
2021-01-18,0.6773938223938224,34.485849056603776,23.903030303030302,59.58254716981132,19.74856046065259,33.02639296187683,18.272727272727277,1.3666666666666667
2021-01-19,0.5137717601547389,25.486810551558754,24.45398773006135,50.9568345323741,28.500931098696466,44.17039106145251,20.88544891640867,1.53411306042885
2021-01-20,0.3752997601918465,12.101190476190476,21.654135338345863,33.913690476190474,23.3778801843318,40.561194029850746,22.778169014084508,8.300469483568076
2021-01-21,0.4655846774193548,22.1328320802005,22.496815286624205,45.822055137844615,21.81010101010101,38.00892857142857,16.254125412541253,2.360488798370672
2021-01-22,0.5522489959839357,26.97860962566845,26.71300448430493,54.47058823529412,33.0838445807771,52.48358208955224,23.42258064516129,2.5092024539877302
2021-01-23,0.5342570281124498,15.92059553349876,27.469473684210527,44.188585607940446,36.8433734939759,54.29663608562692,26.540453074433657,2.353413654618474
2021-01-24,0.4798214285714285,9.71813725490196,25.120833333333334,35.86274509803921,30.28769841269841,46.973134328358206,20.675241157556272,1.6090534979423867
2021-01-25,0.4442405063291139,19.81571815718157,23.160997732426303,44.01084010840109,28.06779661016949,45.261538461538464,17.22866894197952,1.3111111111111111
2021-01-26,0.4819354838709677,20.97635135135135,24.789017341040463,46.929054054054056,31.522911051212937,48.37579617834395,17.8841059602649,1.5378151260504205
