fecha,CO,NO,NO2,NOX,O3,PM10,PM25,SO2
2020-01-01,0.4288167938931297,9.031578947368422,13.382716049382717,22.637894736842107,18.7748031496063,61.31290322580645,26.71647509578544,2.0476190476190474
2020-01-02,0.1791932059447983,4.286374133949192,8.154296875,12.235565819861431,17.941580756013746,26.385826771653544,5.731481481481482,0.9427480916030534
2020-01-03,0.3065602836879432,13.092156862745098,21.731023102310232,35.358823529411765,24.060171919770774,37.51394422310757,11.231092436974787,1.1071428571428572
2020-01-04,0.3508333333333333,11.97813121272366,25.974958263772955,38.2882703777336,25.286115007012626,52.28,29.207951070336392,7.677884615384615
2020-01-05,0.4270450751252087,11.007952286282306,29.78297161936561,40.90854870775348,30.433093525179856,39.73760932944607,21.80664652567976,11.798076923076923
2020-01-06,0.790893470790378,31.807770961145195,43.0,76.47852760736197,32.86396526772793,66.82485875706215,33.130699088145896,14.794788273615636
2020-01-07,0.4608318890814558,26.922902494331066,30.671785028790783,57.83219954648526,24.940275650842267,54.460893854748605,22.324324324324323,9.834782608695653
2020-01-08,0.4964059196617336,18.14851485148515,33.127049180327866,52.915841584158414,33.8663282571912,61.76329787234042,27.6056338028169,7.968684759916493
2020-01-09,0.623719165085389,30.155555555555555,36.59963099630996,68.80444444444444,31.799093655589125,63.45272206303725,28.63141993957704,4.37521815008726
2020-01-10,0.5105065666041276,31.296629213483147,28.64245810055866,60.56404494382023,22.101978691019788,50.18862275449102,19.5114006514658,1.9739583333333333
2020-01-11,0.4530275229357798,21.144124168514413,28.29067641681901,50.16851441241685,29.1664167916042,49.87533875338753,23.05507246376812,3.2684563758389262
2020-01-12,0.3996527777777778,10.177083333333334,25.041666666666668,36.26458333333333,28.76867816091954,47.74803149606299,24.59722222222222,9.25801282051282
2020-01-13,0.5204262877442274,25.16888888888889,28.687265917603,55.25111111111111,26.8516228748068,51.78989361702128,22.71590909090909,4.960884353741497
2020-01-14,0.4994094488188976,24.7,26.02385685884692,51.36136363636364,25.396321070234112,49.807162534435264,20.528901734104046,5.103313840155946
2020-01-15,0.4617647058823529,21.178926441351887,24.31478260869565,46.40159045725646,23.26846590909091,50.85470085470085,21.523668639053252,8.295847750865052
2020-01-16,0.3327586206896551,9.716216216216216,19.830618892508145,29.805019305019304,24.11065573770492,54.47214854111406,25.23446327683616,7.2959349593495935
2020-01-17,0.38375,16.569471624266146,21.881383855024712,38.89823874755382,22.61496598639456,37.91232876712328,15.265895953757225,4.616260162601626
2020-01-18,0.4368827160493827,18.47537878787879,24.049679487179485,43.14393939393939,23.711021505376344,44.62533692722372,21.24,8.885852090032154
2020-01-19,0.2043130990415335,5.134808853118712,15.492359932088286,20.806841046277665,12.81700288184438,17.7766323024055,9.976744186046512,2.144082332761578
2020-01-20,0.3359595959595959,12.468384074941453,20.212,32.557377049180324,10.81864406779661,21.842323651452283,10.866171003717472,1.3647294589178356
2020-01-21,0.5145996860282575,25.56740442655936,28.03709949409781,53.80885311871227,17.517630465444288,41.60550458715596,24.040816326530614,5.126475548060708
2020-01-22,0.5854037267080745,28.842,27.77181208053691,57.544,27.29608938547486,45.0028328611898,26.446022727272727,4.764309764309765
2020-01-23,0.4603395061728395,22.543650793650794,25.171666666666667,47.80753968253968,18.46694796061885,35.87605633802817,18.06068601583113,2.7548076923076925
2020-01-24,0.3463836477987421,12.549429657794676,23.365105008077546,36.2851711026616,19.50072358900145,34.271186440677965,15.564986737400533,2.677993527508091
2020-01-25,0.3818037974683544,19.83794466403162,19.69732441471572,40.04743083003952,20.178353658536587,37.91142857142857,17.764864864864865,2.081218274111675
2020-01-26,0.3487940630797774,15.704989154013017,19.040366972477063,35.31236442516269,21.012779552715656,29.05507246376812,12.449864498644986,4.252319109461967
2020-01-27,0.3867430441898527,22.37109375,20.51480263157895,43.3515625,20.809322033898304,31.41692789968652,12.748466257668712,3.243862520458265
2020-01-28,0.4544715447154471,27.414258188824665,26.364227642276425,54.40269749518304,26.548523206751057,32.9969512195122,11.30817610062893,1.4130081300813009
2020-01-29,0.3875205254515599,17.76254826254826,24.30456026058632,42.57722007722008,24.801994301994306,40.07588075880759,15.032967032967033,4.613376835236542
2020-01-30,0.2837209302325581,15.81888246628131,18.30995106035889,34.65510597302505,20.699001426533524,29.89855072463768,8.564606741573034,1.1876019575856445
2020-01-31,0.2961409395973154,15.412698412698411,18.50671140939597,34.30952380952381,22.09720176730486,28.037940379403796,10.036745406824148,1.2278056951423786
2020-02-01,0.3851703406813627,14.93288590604027,22.227871939736342,37.72035794183445,21.503401360544217,47.31472081218274,21.51697127937337,16.843564356435643
2020-02-02,0.5517361111111111,12.674242424242424,26.200320512820515,39.58522727272727,18.433093525179856,43.07,23.255,12.446666666666667
2020-02-03,0.2674255691768826,8.609942638623327,14.11470113085622,23.04780114722753,19.50363901018923,32.04145077720207,10.344473007712082,2.300168634064081
2020-02-04,0.2933682373472949,12.492125984251969,13.21523178807947,26.04527559055118,15.651305683563749,22.54913294797688,8.214501510574019,1.16295025728988
2020-02-05,0.2202922077922078,7.662188099808062,10.46677471636953,18.0,13.265460030165912,20.206405693950177,6.797047970479705,0.9630872483221476
2020-02-06,0.2655932203389831,7.525210084033613,13.80952380952381,21.48109243697479,23.432343234323437,26.225225225225227,9.865546218487395,0.9332129963898916
2020-02-07,0.6113676731793961,34.311688311688314,29.78937728937729,64.97619047619048,26.14696485623003,43.46174142480211,16.412398921832885,1.7205882352941178
2020-02-08,0.4358695652173913,20.80152671755725,26.335483870967742,47.73091603053435,30.40502793296089,42.015,17.076923076923077,1.4403225806451614
2020-02-09,0.3968102073365231,10.142011834319527,21.797678275290217,32.299802761341226,28.802575107296136,36.39054726368159,16.641711229946523,1.51575456053068
2020-02-10,0.551948051948052,23.360887096774192,26.155405405405407,50.26209677419355,28.97023809523809,46.97953964194373,18.296195652173918,2.73993288590604
2020-02-11,0.5464788732394367,24.428842504743837,27.764044943820224,52.51043643263757,32.87887323943662,49.06666666666667,21.42105263157895,2.6955128205128207
2020-02-12,0.3165562913907285,12.465553235908144,19.530647985989493,32.5678496868476,27.83692307692308,41.215,15.903940886699507,1.2383512544802868
2020-02-13,0.4039772727272727,22.46933962264151,24.37795275590551,47.72877358490566,30.219343696027632,54.94315245478036,21.9309462915601,2.699410609037328
2020-02-14,0.5587354409317804,21.050301810865196,27.45777027027027,49.58148893360161,27.17851959361393,55.62841530054645,27.78005115089514,11.39546191247974
2020-02-15,0.4841423948220065,18.2183908045977,26.17799352750809,45.61494252873563,33.849083215796895,51.57754010695187,28.19700748129676,5.3734375
2020-02-16,0.3517684887459807,12.367112810707455,20.663430420711972,33.47992351816443,22.749303621169915,34.391780821917806,15.48157894736842,3.803405572755418
2020-02-17,0.4809369951534733,25.700970873786407,25.286415711947622,51.48932038834951,26.986899563318776,39.93659942363112,16.201117318435752,5.142857142857143
2020-02-18,0.5815384615384616,33.03411513859275,31.825311942959,66.17484008528784,31.71692307692308,51.44507042253521,20.971867007672635,5.148717948717949
2020-02-19,0.5472168905950096,31.310267857142858,32.61278195488722,64.59375,33.44642857142857,59.05813953488372,25.076115485564305,10.226102941176473
2020-02-20,0.3699186991869919,17.375954198473284,22.89430894308943,41.02290076335878,26.297450424929178,60.674157303370784,25.476315789473684,7.625990491283677
2020-02-21,0.2396468699839486,8.069767441860465,16.632890365448507,25.08333333333333,27.93877551020408,44.64133738601824,15.753501400560223,3.6559485530546634
2020-02-22,0.3834876543209876,12.299242424242424,22.575320512820515,35.76136363636363,35.6566091954023,49.56508875739645,20.34710743801653,7.337962962962963
2020-02-23,0.404199066874028,7.269083969465649,23.567961165048544,31.791984732824428,43.481159420289856,50.78186968838527,23.677333333333333,2.213063763608087
2020-02-24,0.3988906497622821,14.59674134419552,23.49914236706689,38.95315682281059,33.19201228878648,51.1994382022472,20.044502617801047,1.7735537190082644
2020-02-25,0.3275925925925926,15.701559020044543,19.193245778611637,35.42984409799555,27.034710743801654,37.4585798816568,12.726775956284152,1.1786372007366483
2020-02-26,0.3138888888888889,14.304347826086955,22.854938271604937,37.73731884057971,27.091666666666665,56.10364145658264,17.492105263157896,5.45679012345679
2020-02-27,0.3608490566037736,12.375925925925928,24.18867924528302,37.45185185185185,27.233050847457623,55.41907514450867,22.44385026737968,8.14937106918239
2020-02-28,0.3758293838862559,14.375231053604436,25.491365777080063,40.55083179297597,33.79320113314448,54.76878612716763,21.228494623655912,8.756756756756756
2020-02-29,0.4120772946859903,14.814882032667876,27.80989180834621,43.74410163339383,33.06618705035972,51.44973544973545,23.10617283950617,7.684294871794871
2020-03-01,0.447203947368421,8.455407969639468,24.02423263327948,33.138519924098674,42.8774647887324,48.48293963254593,23.792079207920796,2.4823529411764707
2020-03-02,0.4098148148148148,14.916666666666666,22.71276595744681,37.93125,33.42314049586777,44.69816272965879,19.713930348258707,2.112338858195212
2020-03-03,0.3152317880794702,16.03035714285714,19.54503816793893,35.67857142857143,26.159317211948792,38.903047091412745,14.782722513089006,1.2913385826771653
2020-03-04,0.2555921052631579,10.176785714285714,19.94359756097561,30.5625,31.37465564738292,39.27548209366391,13.651948051948052,1.1984
2020-03-05,0.3759615384615384,16.554195804195803,26.211077844311376,43.41783216783217,32.35851648351648,62.23746701846966,23.22850122850123,5.593949044585988
2020-03-06,0.3111821086261981,6.429078014184397,24.01669195751138,30.75709219858156,24.35774647887324,65.20320855614973,31.545226130653266,9.313099041533546
2020-03-07,0.2590979782270606,6.36080586080586,23.379310344827587,30.395604395604398,32.340425531914896,65.08308605341246,34.36914600550964,6.312803889789303
2020-03-08,0.3059139784946236,8.128968253968255,21.482112436115845,30.38492063492064,38.27286821705427,44.64179104477612,23.192200557103064,9.834829443447038
